id,left,top,right,bottom
"18319",6052720.39490462,3745182.96101881,6052951.33501229,3744982.96101881
"18318",6052720.39490462,3745382.96101881,6052951.33501229,3745182.96101881
"18321",6052720.39490462,3744782.96101881,6052951.33501229,3744582.96101881
"18320",6052720.39490462,3744982.96101881,6052951.33501229,3744782.96101881
"18323",6052720.39490462,3744382.96101881,6052951.33501229,3744182.96101881
"18322",6052720.39490462,3744582.96101881,6052951.33501229,3744382.96101881
"18325",6052720.39490462,3743982.96101881,6052951.33501229,3743782.96101881
"18324",6052720.39490462,3744182.96101881,6052951.33501229,3743982.96101881
"18327",6052720.39490462,3743582.96101881,6052951.33501229,3743382.96101881
"18326",6052720.39490462,3743782.96101881,6052951.33501229,3743582.96101881
"18329",6052720.39490462,3743182.96101881,6052951.33501229,3742982.96101881
"18328",6052720.39490462,3743382.96101881,6052951.33501229,3743182.96101881
"18331",6052720.39490462,3742782.96101881,6052951.33501229,3742582.96101881
"18330",6052720.39490462,3742982.96101881,6052951.33501229,3742782.96101881
"18333",6052720.39490462,3742382.96101881,6052951.33501229,3742182.96101881
"18332",6052720.39490462,3742582.96101881,6052951.33501229,3742382.96101881
"18335",6052720.39490462,3741982.96101881,6052951.33501229,3741782.96101881
"18334",6052720.39490462,3742182.96101881,6052951.33501229,3741982.96101881
"18337",6052720.39490462,3741582.96101881,6052951.33501229,3741382.96101881
"18336",6052720.39490462,3741782.96101881,6052951.33501229,3741582.96101881
"18339",6052720.39490462,3741182.96101881,6052951.33501229,3740982.96101881
"18338",6052720.39490462,3741382.96101881,6052951.33501229,3741182.96101881
"18341",6052720.39490462,3740782.96101881,6052951.33501229,3740582.96101881
"18340",6052720.39490462,3740982.96101881,6052951.33501229,3740782.96101881
"18343",6052720.39490462,3740382.96101881,6052951.33501229,3740182.96101881
"18342",6052720.39490462,3740582.96101881,6052951.33501229,3740382.96101881
"18345",6052720.39490462,3739982.96101881,6052951.33501229,3739782.96101881
"18344",6052720.39490462,3740182.96101881,6052951.33501229,3739982.96101881
"18347",6052720.39490462,3739582.96101881,6052951.33501229,3739382.96101881
"18346",6052720.39490462,3739782.96101881,6052951.33501229,3739582.96101881
"18349",6052720.39490462,3739182.96101881,6052951.33501229,3738982.96101881
"18348",6052720.39490462,3739382.96101881,6052951.33501229,3739182.96101881
"18351",6052720.39490462,3738782.96101881,6052951.33501229,3738582.96101881
"18350",6052720.39490462,3738982.96101881,6052951.33501229,3738782.96101881
"18353",6052720.39490462,3738382.96101881,6052951.33501229,3738182.96101881
"18352",6052720.39490462,3738582.96101881,6052951.33501229,3738382.96101881
"18355",6052720.39490462,3737982.96101881,6052951.33501229,3737782.96101881
"18354",6052720.39490462,3738182.96101881,6052951.33501229,3737982.96101881
"18357",6052720.39490462,3737582.96101881,6052951.33501229,3737382.96101881
"18356",6052720.39490462,3737782.96101881,6052951.33501229,3737582.96101881
"18359",6052720.39490462,3737182.96101881,6052951.33501229,3736982.96101881
"18358",6052720.39490462,3737382.96101881,6052951.33501229,3737182.96101881
"18361",6052720.39490462,3736782.96101881,6052951.33501229,3736582.96101881
"18360",6052720.39490462,3736982.96101881,6052951.33501229,3736782.96101881
"18363",6052720.39490462,3736382.96101881,6052951.33501229,3736182.96101881
"18362",6052720.39490462,3736582.96101881,6052951.33501229,3736382.96101881
"18365",6052720.39490462,3735982.96101881,6052951.33501229,3735782.96101881
"18364",6052720.39490462,3736182.96101881,6052951.33501229,3735982.96101881
"18366",6052720.39490462,3735782.96101881,6052951.33501229,3735582.96101881
"17979",6052373.9847431,3750782.96101881,6052604.92485078,3750582.96101881
"17978",6052373.9847431,3750982.96101881,6052604.92485078,3750782.96101881
"17981",6052373.9847431,3750382.96101881,6052604.92485078,3750182.96101881
"17980",6052373.9847431,3750582.96101881,6052604.92485078,3750382.96101881
"17983",6052373.9847431,3749982.96101881,6052604.92485078,3749782.96101881
"17982",6052373.9847431,3750182.96101881,6052604.92485078,3749982.96101881
"17985",6052373.9847431,3749582.96101881,6052604.92485078,3749382.96101881
"17984",6052373.9847431,3749782.96101881,6052604.92485078,3749582.96101881
"17987",6052373.9847431,3749182.96101881,6052604.92485078,3748982.96101881
"17986",6052373.9847431,3749382.96101881,6052604.92485078,3749182.96101881
"17989",6052373.9847431,3748782.96101881,6052604.92485078,3748582.96101881
"17988",6052373.9847431,3748982.96101881,6052604.92485078,3748782.96101881
"17991",6052373.9847431,3748382.96101881,6052604.92485078,3748182.96101881
"17990",6052373.9847431,3748582.96101881,6052604.92485078,3748382.96101881
"17993",6052373.9847431,3747982.96101881,6052604.92485078,3747782.96101881
"17992",6052373.9847431,3748182.96101881,6052604.92485078,3747982.96101881
"17995",6052373.9847431,3747582.96101881,6052604.92485078,3747382.96101881
"17994",6052373.9847431,3747782.96101881,6052604.92485078,3747582.96101881
"17997",6052373.9847431,3747182.96101881,6052604.92485078,3746982.96101881
"17996",6052373.9847431,3747382.96101881,6052604.92485078,3747182.96101881
"17999",6052373.9847431,3746782.96101881,6052604.92485078,3746582.96101881
"17998",6052373.9847431,3746982.96101881,6052604.92485078,3746782.96101881
"18001",6052373.9847431,3746382.96101881,6052604.92485078,3746182.96101881
"18000",6052373.9847431,3746582.96101881,6052604.92485078,3746382.96101881
"18003",6052373.9847431,3745982.96101881,6052604.92485078,3745782.96101881
"18002",6052373.9847431,3746182.96101881,6052604.92485078,3745982.96101881
"18005",6052373.9847431,3745582.96101881,6052604.92485078,3745382.96101881
"18004",6052373.9847431,3745782.96101881,6052604.92485078,3745582.96101881
"18007",6052373.9847431,3745182.96101881,6052604.92485078,3744982.96101881
"18006",6052373.9847431,3745382.96101881,6052604.92485078,3745182.96101881
"18009",6052373.9847431,3744782.96101881,6052604.92485078,3744582.96101881
"18008",6052373.9847431,3744982.96101881,6052604.92485078,3744782.96101881
"18011",6052373.9847431,3744382.96101881,6052604.92485078,3744182.96101881
"18010",6052373.9847431,3744582.96101881,6052604.92485078,3744382.96101881
"18013",6052373.9847431,3743982.96101881,6052604.92485078,3743782.96101881
"18012",6052373.9847431,3744182.96101881,6052604.92485078,3743982.96101881
"18015",6052373.9847431,3743582.96101881,6052604.92485078,3743382.96101881
"18014",6052373.9847431,3743782.96101881,6052604.92485078,3743582.96101881
"18017",6052373.9847431,3743182.96101881,6052604.92485078,3742982.96101881
"18016",6052373.9847431,3743382.96101881,6052604.92485078,3743182.96101881
"18019",6052373.9847431,3742782.96101881,6052604.92485078,3742582.96101881
"18018",6052373.9847431,3742982.96101881,6052604.92485078,3742782.96101881
"18021",6052373.9847431,3742382.96101881,6052604.92485078,3742182.96101881
"18020",6052373.9847431,3742582.96101881,6052604.92485078,3742382.96101881
"18023",6052373.9847431,3741982.96101881,6052604.92485078,3741782.96101881
"18022",6052373.9847431,3742182.96101881,6052604.92485078,3741982.96101881
"18025",6052373.9847431,3741582.96101881,6052604.92485078,3741382.96101881
"18024",6052373.9847431,3741782.96101881,6052604.92485078,3741582.96101881
"18027",6052373.9847431,3741182.96101881,6052604.92485078,3740982.96101881
"18026",6052373.9847431,3741382.96101881,6052604.92485078,3741182.96101881
"18029",6052373.9847431,3740782.96101881,6052604.92485078,3740582.96101881
"18028",6052373.9847431,3740982.96101881,6052604.92485078,3740782.96101881
"18031",6052373.9847431,3740382.96101881,6052604.92485078,3740182.96101881
"18030",6052373.9847431,3740582.96101881,6052604.92485078,3740382.96101881
"18033",6052373.9847431,3739982.96101881,6052604.92485078,3739782.96101881
"18032",6052373.9847431,3740182.96101881,6052604.92485078,3739982.96101881
"18035",6052373.9847431,3739582.96101881,6052604.92485078,3739382.96101881
"18034",6052373.9847431,3739782.96101881,6052604.92485078,3739582.96101881
"18037",6052373.9847431,3739182.96101881,6052604.92485078,3738982.96101881
"18036",6052373.9847431,3739382.96101881,6052604.92485078,3739182.96101881
"18039",6052373.9847431,3738782.96101881,6052604.92485078,3738582.96101881
"18038",6052373.9847431,3738982.96101881,6052604.92485078,3738782.96101881
"18041",6052373.9847431,3738382.96101881,6052604.92485078,3738182.96101881
"18040",6052373.9847431,3738582.96101881,6052604.92485078,3738382.96101881
"18043",6052373.9847431,3737982.96101881,6052604.92485078,3737782.96101881
"18042",6052373.9847431,3738182.96101881,6052604.92485078,3737982.96101881
"18045",6052373.9847431,3737582.96101881,6052604.92485078,3737382.96101881
"18044",6052373.9847431,3737782.96101881,6052604.92485078,3737582.96101881
"18047",6052373.9847431,3737182.96101881,6052604.92485078,3736982.96101881
"18046",6052373.9847431,3737382.96101881,6052604.92485078,3737182.96101881
"18049",6052373.9847431,3736782.96101881,6052604.92485078,3736582.96101881
"18048",6052373.9847431,3736982.96101881,6052604.92485078,3736782.96101881
"18051",6052373.9847431,3736382.96101881,6052604.92485078,3736182.96101881
"18050",6052373.9847431,3736582.96101881,6052604.92485078,3736382.96101881
"18052",6052373.9847431,3736182.96101881,6052604.92485078,3735982.96101881
"18133",6052547.18982386,3751282.96101881,6052778.12993154,3751082.96101881
"18135",6052547.18982386,3750882.96101881,6052778.12993154,3750682.96101881
"18134",6052547.18982386,3751082.96101881,6052778.12993154,3750882.96101881
"18137",6052547.18982386,3750482.96101881,6052778.12993154,3750282.96101881
"18136",6052547.18982386,3750682.96101881,6052778.12993154,3750482.96101881
"18139",6052547.18982386,3750082.96101881,6052778.12993154,3749882.96101881
"18138",6052547.18982386,3750282.96101881,6052778.12993154,3750082.96101881
"18141",6052547.18982386,3749682.96101881,6052778.12993154,3749482.96101881
"18140",6052547.18982386,3749882.96101881,6052778.12993154,3749682.96101881
"18143",6052547.18982386,3749282.96101881,6052778.12993154,3749082.96101881
"18142",6052547.18982386,3749482.96101881,6052778.12993154,3749282.96101881
"18145",6052547.18982386,3748882.96101881,6052778.12993154,3748682.96101881
"18144",6052547.18982386,3749082.96101881,6052778.12993154,3748882.96101881
"18147",6052547.18982386,3748482.96101881,6052778.12993154,3748282.96101881
"18146",6052547.18982386,3748682.96101881,6052778.12993154,3748482.96101881
"18149",6052547.18982386,3748082.96101881,6052778.12993154,3747882.96101881
"18148",6052547.18982386,3748282.96101881,6052778.12993154,3748082.96101881
"18151",6052547.18982386,3747682.96101881,6052778.12993154,3747482.96101881
"18150",6052547.18982386,3747882.96101881,6052778.12993154,3747682.96101881
"18153",6052547.18982386,3747282.96101881,6052778.12993154,3747082.96101881
"18152",6052547.18982386,3747482.96101881,6052778.12993154,3747282.96101881
"18155",6052547.18982386,3746882.96101881,6052778.12993154,3746682.96101881
"18154",6052547.18982386,3747082.96101881,6052778.12993154,3746882.96101881
"18157",6052547.18982386,3746482.96101881,6052778.12993154,3746282.96101881
"18156",6052547.18982386,3746682.96101881,6052778.12993154,3746482.96101881
"18159",6052547.18982386,3746082.96101881,6052778.12993154,3745882.96101881
"18158",6052547.18982386,3746282.96101881,6052778.12993154,3746082.96101881
"18161",6052547.18982386,3745682.96101881,6052778.12993154,3745482.96101881
"18160",6052547.18982386,3745882.96101881,6052778.12993154,3745682.96101881
"18163",6052547.18982386,3745282.96101881,6052778.12993154,3745082.96101881
"18162",6052547.18982386,3745482.96101881,6052778.12993154,3745282.96101881
"18165",6052547.18982386,3744882.96101881,6052778.12993154,3744682.96101881
"18164",6052547.18982386,3745082.96101881,6052778.12993154,3744882.96101881
"18167",6052547.18982386,3744482.96101881,6052778.12993154,3744282.96101881
"18166",6052547.18982386,3744682.96101881,6052778.12993154,3744482.96101881
"18169",6052547.18982386,3744082.96101881,6052778.12993154,3743882.96101881
"18168",6052547.18982386,3744282.96101881,6052778.12993154,3744082.96101881
"18171",6052547.18982386,3743682.96101881,6052778.12993154,3743482.96101881
"18170",6052547.18982386,3743882.96101881,6052778.12993154,3743682.96101881
"18173",6052547.18982386,3743282.96101881,6052778.12993154,3743082.96101881
"18172",6052547.18982386,3743482.96101881,6052778.12993154,3743282.96101881
"18175",6052547.18982386,3742882.96101881,6052778.12993154,3742682.96101881
"18174",6052547.18982386,3743082.96101881,6052778.12993154,3742882.96101881
"17669",6052027.57458159,3750382.96101881,6052258.51468926,3750182.96101881
"17668",6052027.57458159,3750582.96101881,6052258.51468926,3750382.96101881
"17671",6052027.57458159,3749982.96101881,6052258.51468926,3749782.96101881
"17670",6052027.57458159,3750182.96101881,6052258.51468926,3749982.96101881
"17673",6052027.57458159,3749582.96101881,6052258.51468926,3749382.96101881
"17672",6052027.57458159,3749782.96101881,6052258.51468926,3749582.96101881
"17675",6052027.57458159,3749182.96101881,6052258.51468926,3748982.96101881
"17674",6052027.57458159,3749382.96101881,6052258.51468926,3749182.96101881
"17677",6052027.57458159,3748782.96101881,6052258.51468926,3748582.96101881
"17676",6052027.57458159,3748982.96101881,6052258.51468926,3748782.96101881
"17679",6052027.57458159,3748382.96101881,6052258.51468926,3748182.96101881
"17678",6052027.57458159,3748582.96101881,6052258.51468926,3748382.96101881
"17681",6052027.57458159,3747982.96101881,6052258.51468926,3747782.96101881
"17680",6052027.57458159,3748182.96101881,6052258.51468926,3747982.96101881
"17683",6052027.57458159,3747582.96101881,6052258.51468926,3747382.96101881
"17682",6052027.57458159,3747782.96101881,6052258.51468926,3747582.96101881
"17685",6052027.57458159,3747182.96101881,6052258.51468926,3746982.96101881
"17684",6052027.57458159,3747382.96101881,6052258.51468926,3747182.96101881
"17687",6052027.57458159,3746782.96101881,6052258.51468926,3746582.96101881
"17686",6052027.57458159,3746982.96101881,6052258.51468926,3746782.96101881
"17689",6052027.57458159,3746382.96101881,6052258.51468926,3746182.96101881
"17688",6052027.57458159,3746582.96101881,6052258.51468926,3746382.96101881
"17691",6052027.57458159,3745982.96101881,6052258.51468926,3745782.96101881
"17690",6052027.57458159,3746182.96101881,6052258.51468926,3745982.96101881
"17693",6052027.57458159,3745582.96101881,6052258.51468926,3745382.96101881
"17692",6052027.57458159,3745782.96101881,6052258.51468926,3745582.96101881
"17695",6052027.57458159,3745182.96101881,6052258.51468926,3744982.96101881
"17694",6052027.57458159,3745382.96101881,6052258.51468926,3745182.96101881
"17697",6052027.57458159,3744782.96101881,6052258.51468926,3744582.96101881
"17696",6052027.57458159,3744982.96101881,6052258.51468926,3744782.96101881
"17699",6052027.57458159,3744382.96101881,6052258.51468926,3744182.96101881
"17698",6052027.57458159,3744582.96101881,6052258.51468926,3744382.96101881
"17701",6052027.57458159,3743982.96101881,6052258.51468926,3743782.96101881
"17700",6052027.57458159,3744182.96101881,6052258.51468926,3743982.96101881
"17703",6052027.57458159,3743582.96101881,6052258.51468926,3743382.96101881
"17702",6052027.57458159,3743782.96101881,6052258.51468926,3743582.96101881
"17705",6052027.57458159,3743182.96101881,6052258.51468926,3742982.96101881
"17704",6052027.57458159,3743382.96101881,6052258.51468926,3743182.96101881
"17707",6052027.57458159,3742782.96101881,6052258.51468926,3742582.96101881
"17706",6052027.57458159,3742982.96101881,6052258.51468926,3742782.96101881
"17709",6052027.57458159,3742382.96101881,6052258.51468926,3742182.96101881
"17708",6052027.57458159,3742582.96101881,6052258.51468926,3742382.96101881
"17711",6052027.57458159,3741982.96101881,6052258.51468926,3741782.96101881
"17710",6052027.57458159,3742182.96101881,6052258.51468926,3741982.96101881
"17713",6052027.57458159,3741582.96101881,6052258.51468926,3741382.96101881
"17712",6052027.57458159,3741782.96101881,6052258.51468926,3741582.96101881
"17715",6052027.57458159,3741182.96101881,6052258.51468926,3740982.96101881
"17714",6052027.57458159,3741382.96101881,6052258.51468926,3741182.96101881
"17717",6052027.57458159,3740782.96101881,6052258.51468926,3740582.96101881
"17716",6052027.57458159,3740982.96101881,6052258.51468926,3740782.96101881
"17719",6052027.57458159,3740382.96101881,6052258.51468926,3740182.96101881
"17718",6052027.57458159,3740582.96101881,6052258.51468926,3740382.96101881
"17721",6052027.57458159,3739982.96101881,6052258.51468926,3739782.96101881
"17720",6052027.57458159,3740182.96101881,6052258.51468926,3739982.96101881
"17723",6052027.57458159,3739582.96101881,6052258.51468926,3739382.96101881
"17722",6052027.57458159,3739782.96101881,6052258.51468926,3739582.96101881
"17725",6052027.57458159,3739182.96101881,6052258.51468926,3738982.96101881
"17724",6052027.57458159,3739382.96101881,6052258.51468926,3739182.96101881
"17727",6052027.57458159,3738782.96101881,6052258.51468926,3738582.96101881
"17726",6052027.57458159,3738982.96101881,6052258.51468926,3738782.96101881
"17729",6052027.57458159,3738382.96101881,6052258.51468926,3738182.96101881
"17728",6052027.57458159,3738582.96101881,6052258.51468926,3738382.96101881
"17731",6052027.57458159,3737982.96101881,6052258.51468926,3737782.96101881
"17730",6052027.57458159,3738182.96101881,6052258.51468926,3737982.96101881
"17733",6052027.57458159,3737582.96101881,6052258.51468926,3737382.96101881
"17732",6052027.57458159,3737782.96101881,6052258.51468926,3737582.96101881
"17735",6052027.57458159,3737182.96101881,6052258.51468926,3736982.96101881
"17734",6052027.57458159,3737382.96101881,6052258.51468926,3737182.96101881
"17737",6052027.57458159,3736782.96101881,6052258.51468926,3736582.96101881
"17736",6052027.57458159,3736982.96101881,6052258.51468926,3736782.96101881
"17739",6052027.57458159,3736382.96101881,6052258.51468926,3736182.96101881
"17738",6052027.57458159,3736582.96101881,6052258.51468926,3736382.96101881
"17825",6052200.77966235,3750482.96101881,6052431.71977002,3750282.96101881
"17824",6052200.77966235,3750682.96101881,6052431.71977002,3750482.96101881
"17827",6052200.77966235,3750082.96101881,6052431.71977002,3749882.96101881
"17826",6052200.77966235,3750282.96101881,6052431.71977002,3750082.96101881
"17829",6052200.77966235,3749682.96101881,6052431.71977002,3749482.96101881
"17828",6052200.77966235,3749882.96101881,6052431.71977002,3749682.96101881
"17831",6052200.77966235,3749282.96101881,6052431.71977002,3749082.96101881
"17830",6052200.77966235,3749482.96101881,6052431.71977002,3749282.96101881
"17833",6052200.77966235,3748882.96101881,6052431.71977002,3748682.96101881
"17832",6052200.77966235,3749082.96101881,6052431.71977002,3748882.96101881
"17835",6052200.77966235,3748482.96101881,6052431.71977002,3748282.96101881
"17834",6052200.77966235,3748682.96101881,6052431.71977002,3748482.96101881
"17837",6052200.77966235,3748082.96101881,6052431.71977002,3747882.96101881
"17836",6052200.77966235,3748282.96101881,6052431.71977002,3748082.96101881
"17839",6052200.77966235,3747682.96101881,6052431.71977002,3747482.96101881
"17838",6052200.77966235,3747882.96101881,6052431.71977002,3747682.96101881
"17841",6052200.77966235,3747282.96101881,6052431.71977002,3747082.96101881
"17840",6052200.77966235,3747482.96101881,6052431.71977002,3747282.96101881
"17843",6052200.77966235,3746882.96101881,6052431.71977002,3746682.96101881
"17842",6052200.77966235,3747082.96101881,6052431.71977002,3746882.96101881
"17845",6052200.77966235,3746482.96101881,6052431.71977002,3746282.96101881
"17844",6052200.77966235,3746682.96101881,6052431.71977002,3746482.96101881
"17847",6052200.77966235,3746082.96101881,6052431.71977002,3745882.96101881
"17846",6052200.77966235,3746282.96101881,6052431.71977002,3746082.96101881
"17849",6052200.77966235,3745682.96101881,6052431.71977002,3745482.96101881
"17848",6052200.77966235,3745882.96101881,6052431.71977002,3745682.96101881
"17851",6052200.77966235,3745282.96101881,6052431.71977002,3745082.96101881
"17850",6052200.77966235,3745482.96101881,6052431.71977002,3745282.96101881
"17853",6052200.77966235,3744882.96101881,6052431.71977002,3744682.96101881
"17852",6052200.77966235,3745082.96101881,6052431.71977002,3744882.96101881
"17855",6052200.77966235,3744482.96101881,6052431.71977002,3744282.96101881
"17854",6052200.77966235,3744682.96101881,6052431.71977002,3744482.96101881
"17857",6052200.77966235,3744082.96101881,6052431.71977002,3743882.96101881
"17856",6052200.77966235,3744282.96101881,6052431.71977002,3744082.96101881
"17859",6052200.77966235,3743682.96101881,6052431.71977002,3743482.96101881
"17858",6052200.77966235,3743882.96101881,6052431.71977002,3743682.96101881
"17861",6052200.77966235,3743282.96101881,6052431.71977002,3743082.96101881
"17860",6052200.77966235,3743482.96101881,6052431.71977002,3743282.96101881
"17863",6052200.77966235,3742882.96101881,6052431.71977002,3742682.96101881
"17862",6052200.77966235,3743082.96101881,6052431.71977002,3742882.96101881
"17865",6052200.77966235,3742482.96101881,6052431.71977002,3742282.96101881
"17864",6052200.77966235,3742682.96101881,6052431.71977002,3742482.96101881
"17867",6052200.77966235,3742082.96101881,6052431.71977002,3741882.96101881
"17866",6052200.77966235,3742282.96101881,6052431.71977002,3742082.96101881
"17869",6052200.77966235,3741682.96101881,6052431.71977002,3741482.96101881
"17868",6052200.77966235,3741882.96101881,6052431.71977002,3741682.96101881
"17871",6052200.77966235,3741282.96101881,6052431.71977002,3741082.96101881
"17870",6052200.77966235,3741482.96101881,6052431.71977002,3741282.96101881
"17873",6052200.77966235,3740882.96101881,6052431.71977002,3740682.96101881
"17872",6052200.77966235,3741082.96101881,6052431.71977002,3740882.96101881
"17875",6052200.77966235,3740482.96101881,6052431.71977002,3740282.96101881
"17874",6052200.77966235,3740682.96101881,6052431.71977002,3740482.96101881
"17877",6052200.77966235,3740082.96101881,6052431.71977002,3739882.96101881
"17876",6052200.77966235,3740282.96101881,6052431.71977002,3740082.96101881
"17879",6052200.77966235,3739682.96101881,6052431.71977002,3739482.96101881
"17878",6052200.77966235,3739882.96101881,6052431.71977002,3739682.96101881
"17881",6052200.77966235,3739282.96101881,6052431.71977002,3739082.96101881
"17880",6052200.77966235,3739482.96101881,6052431.71977002,3739282.96101881
"17883",6052200.77966235,3738882.96101881,6052431.71977002,3738682.96101881
"17882",6052200.77966235,3739082.96101881,6052431.71977002,3738882.96101881
"17885",6052200.77966235,3738482.96101881,6052431.71977002,3738282.96101881
"17884",6052200.77966235,3738682.96101881,6052431.71977002,3738482.96101881
"17887",6052200.77966235,3738082.96101881,6052431.71977002,3737882.96101881
"17886",6052200.77966235,3738282.96101881,6052431.71977002,3738082.96101881
"17889",6052200.77966235,3737682.96101881,6052431.71977002,3737482.96101881
"17888",6052200.77966235,3737882.96101881,6052431.71977002,3737682.96101881
"17891",6052200.77966235,3737282.96101881,6052431.71977002,3737082.96101881
"17890",6052200.77966235,3737482.96101881,6052431.71977002,3737282.96101881
"17893",6052200.77966235,3736882.96101881,6052431.71977002,3736682.96101881
"17892",6052200.77966235,3737082.96101881,6052431.71977002,3736882.96101881
"17895",6052200.77966235,3736482.96101881,6052431.71977002,3736282.96101881
"17894",6052200.77966235,3736682.96101881,6052431.71977002,3736482.96101881
"17896",6052200.77966235,3736282.96101881,6052431.71977002,3736082.96101881
"17409",6051681.16442007,3739982.96101881,6051912.10452775,3739782.96101881
"17408",6051681.16442007,3740182.96101881,6051912.10452775,3739982.96101881
"17411",6051681.16442007,3739582.96101881,6051912.10452775,3739382.96101881
"17410",6051681.16442007,3739782.96101881,6051912.10452775,3739582.96101881
"17413",6051681.16442007,3739182.96101881,6051912.10452775,3738982.96101881
"17412",6051681.16442007,3739382.96101881,6051912.10452775,3739182.96101881
"17415",6051681.16442007,3738782.96101881,6051912.10452775,3738582.96101881
"17414",6051681.16442007,3738982.96101881,6051912.10452775,3738782.96101881
"17417",6051681.16442007,3738382.96101881,6051912.10452775,3738182.96101881
"17416",6051681.16442007,3738582.96101881,6051912.10452775,3738382.96101881
"17419",6051681.16442007,3737982.96101881,6051912.10452775,3737782.96101881
"17418",6051681.16442007,3738182.96101881,6051912.10452775,3737982.96101881
"17421",6051681.16442007,3737582.96101881,6051912.10452775,3737382.96101881
"17420",6051681.16442007,3737782.96101881,6051912.10452775,3737582.96101881
"17423",6051681.16442007,3737182.96101881,6051912.10452775,3736982.96101881
"17422",6051681.16442007,3737382.96101881,6051912.10452775,3737182.96101881
"17425",6051681.16442007,3736782.96101881,6051912.10452775,3736582.96101881
"17424",6051681.16442007,3736982.96101881,6051912.10452775,3736782.96101881
"17515",6051854.36950083,3750082.96101881,6052085.30960851,3749882.96101881
"17514",6051854.36950083,3750282.96101881,6052085.30960851,3750082.96101881
"17517",6051854.36950083,3749682.96101881,6052085.30960851,3749482.96101881
"17516",6051854.36950083,3749882.96101881,6052085.30960851,3749682.96101881
"17519",6051854.36950083,3749282.96101881,6052085.30960851,3749082.96101881
"17518",6051854.36950083,3749482.96101881,6052085.30960851,3749282.96101881
"17521",6051854.36950083,3748882.96101881,6052085.30960851,3748682.96101881
"17520",6051854.36950083,3749082.96101881,6052085.30960851,3748882.96101881
"17523",6051854.36950083,3748482.96101881,6052085.30960851,3748282.96101881
"17522",6051854.36950083,3748682.96101881,6052085.30960851,3748482.96101881
"17525",6051854.36950083,3748082.96101881,6052085.30960851,3747882.96101881
"17524",6051854.36950083,3748282.96101881,6052085.30960851,3748082.96101881
"17527",6051854.36950083,3747682.96101881,6052085.30960851,3747482.96101881
"17526",6051854.36950083,3747882.96101881,6052085.30960851,3747682.96101881
"17529",6051854.36950083,3747282.96101881,6052085.30960851,3747082.96101881
"17528",6051854.36950083,3747482.96101881,6052085.30960851,3747282.96101881
"17531",6051854.36950083,3746882.96101881,6052085.30960851,3746682.96101881
"17530",6051854.36950083,3747082.96101881,6052085.30960851,3746882.96101881
"17533",6051854.36950083,3746482.96101881,6052085.30960851,3746282.96101881
"17532",6051854.36950083,3746682.96101881,6052085.30960851,3746482.96101881
"17535",6051854.36950083,3746082.96101881,6052085.30960851,3745882.96101881
"17534",6051854.36950083,3746282.96101881,6052085.30960851,3746082.96101881
"17537",6051854.36950083,3745682.96101881,6052085.30960851,3745482.96101881
"17536",6051854.36950083,3745882.96101881,6052085.30960851,3745682.96101881
"17539",6051854.36950083,3745282.96101881,6052085.30960851,3745082.96101881
"17538",6051854.36950083,3745482.96101881,6052085.30960851,3745282.96101881
"17541",6051854.36950083,3744882.96101881,6052085.30960851,3744682.96101881
"17540",6051854.36950083,3745082.96101881,6052085.30960851,3744882.96101881
"17543",6051854.36950083,3744482.96101881,6052085.30960851,3744282.96101881
"17542",6051854.36950083,3744682.96101881,6052085.30960851,3744482.96101881
"17545",6051854.36950083,3744082.96101881,6052085.30960851,3743882.96101881
"17544",6051854.36950083,3744282.96101881,6052085.30960851,3744082.96101881
"17547",6051854.36950083,3743682.96101881,6052085.30960851,3743482.96101881
"17546",6051854.36950083,3743882.96101881,6052085.30960851,3743682.96101881
"17549",6051854.36950083,3743282.96101881,6052085.30960851,3743082.96101881
"17548",6051854.36950083,3743482.96101881,6052085.30960851,3743282.96101881
"17551",6051854.36950083,3742882.96101881,6052085.30960851,3742682.96101881
"17550",6051854.36950083,3743082.96101881,6052085.30960851,3742882.96101881
"17553",6051854.36950083,3742482.96101881,6052085.30960851,3742282.96101881
"17552",6051854.36950083,3742682.96101881,6052085.30960851,3742482.96101881
"17555",6051854.36950083,3742082.96101881,6052085.30960851,3741882.96101881
"17554",6051854.36950083,3742282.96101881,6052085.30960851,3742082.96101881
"17557",6051854.36950083,3741682.96101881,6052085.30960851,3741482.96101881
"17556",6051854.36950083,3741882.96101881,6052085.30960851,3741682.96101881
"17559",6051854.36950083,3741282.96101881,6052085.30960851,3741082.96101881
"17558",6051854.36950083,3741482.96101881,6052085.30960851,3741282.96101881
"17561",6051854.36950083,3740882.96101881,6052085.30960851,3740682.96101881
"17560",6051854.36950083,3741082.96101881,6052085.30960851,3740882.96101881
"17563",6051854.36950083,3740482.96101881,6052085.30960851,3740282.96101881
"17562",6051854.36950083,3740682.96101881,6052085.30960851,3740482.96101881
"17565",6051854.36950083,3740082.96101881,6052085.30960851,3739882.96101881
"17564",6051854.36950083,3740282.96101881,6052085.30960851,3740082.96101881
"17567",6051854.36950083,3739682.96101881,6052085.30960851,3739482.96101881
"17566",6051854.36950083,3739882.96101881,6052085.30960851,3739682.96101881
"17569",6051854.36950083,3739282.96101881,6052085.30960851,3739082.96101881
"17568",6051854.36950083,3739482.96101881,6052085.30960851,3739282.96101881
"17571",6051854.36950083,3738882.96101881,6052085.30960851,3738682.96101881
"17570",6051854.36950083,3739082.96101881,6052085.30960851,3738882.96101881
